db_path,table_name,test_category,query,model,AI_answer,SQL_query,failed_attempts,execution_type,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order,num_tables,total_columns,total_rows,total_numeric_columns,total_categorical_columns,avg_columns_per_table,avg_rows_per_table,avg_numeric_categorical_ratio,avg_unique_vals,max_unique_vals,avg_data_sparsity,num_columns,num_rows,num_numeric_columns,num_categorical_columns,numeric_categorical_ratio,num_selected_columns,num_order_columns,limit_value,syntax_complexity,has_where,has_group_by,has_having,has_order_by,has_limit,has_distinct,has_join,has_subquery,has_union,has_aggregation,query_complexity,text_length,num_tokens,num_words,num_nouns,num_verbs,num_adjectives,num_entities,num_clauses,avg_sentence_length,keyword_score,semantic_complexity,token_prompt_count
data/categorical_simple_eng.sqlite,cars,ORDERBY-SINGLE,"List the top 5 rows from the table `cars`, sorted by the column `Horsepower` in ascending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Aygo X', 'Toyota', 2022, 'City car', 4.8, 'Czech Republic', 72], ['Panda', 'Fiat', 2020, 'City car', 4.9, 'Italy', 75], ['Sandero', 'Dacia', 2021, 'Hatchback', 5.0, 'Romania', 80], ['Corsa', 'Opel', 2022, 'Hatchback', 4.7, 'Germany', 83], ['Polo', 'Volkswagen', 2021, 'Hatchback', 4.8, 'Germany', 85]]",SELECT * FROM `cars` ORDER BY `Horsepower` ASC LIMIT 5,0,remove,0.0,0.75,0.75,0.0,1.0,0.2,0.5,1,7,25,3,4,7.0,25.0,0.75,14.571428571428571,25,0.0,7,25,3,4,0.75,7,1,5.0,15.8,False,False,False,True,True,False,False,False,False,False,0.2565182324806849,96,23,16,5,3,1,1,0,23.0,3,0.0312891453504562,1520
data/categorical_simple_eng.sqlite,cars,ORDERBY-SINGLE,Show the first 5 entries ordered by Model in ascending order for the table cars,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Alfa Romeo', 2022, 'Sedan', 200, 6.0, 'Italy'], ['Audi', 2022, 'Sedan', 150, 5.7, 'Germany'], ['BMW', 2022, 'Sedan', 184, 5.6, 'Germany'], ['Dacia', 2021, 'Hatchback', 90, 5.0, 'Romania'], ['Fiat', 2023, 'City car', 118, 0.0, 'Italy']]",SELECT * FROM `cars` ORDER BY `Model` ASC LIMIT 5,0,remove,0.0,0.667,0.552,0.0,1.0,0.0,0.5,1,7,25,3,4,7.0,25.0,0.75,14.571428571428571,25,0.0,7,25,3,4,0.75,7,1,5.0,14.8,False,False,False,True,True,False,False,False,False,False,0.1785406700611114,79,15,14,4,3,1,3,0,15.0,1,0.2660167515277862,1512
data/categorical_simple_eng.sqlite,cars,ORDERBY-SINGLE,Show the first 5 entries ordered by Horsepower in ascending order for the table cars,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Clio V', 'Renault', 2021, 'Hatchback', 4.3, 'France'], ['208', 'Peugeot', 2022, 'Hatchback', 4.5, 'France'], ['Corsa', 'Opel', 2022, 'Hatchback', 4.7, 'Germany'], ['Yaris Cross', 'Toyota', 2023, 'SUV', 4.7, 'Japan'], ['Polo', 'Volkswagen', 2021, 'Hatchback', 4.8, 'Germany']]",SELECT * FROM `cars` ORDER BY `Horsepower` ASC LIMIT 5,0,remove,0.0,0.545,0.429,0.0,1.0,0.0,0.5,1,7,25,3,4,7.0,25.0,0.75,14.571428571428571,25,0.0,7,25,3,4,0.75,7,1,5.0,15.8,False,False,False,True,True,False,False,False,False,False,0.1728033166766167,84,15,14,4,3,1,2,0,15.0,1,0.1100829169154167,1513
data/categorical_simple_eng.sqlite,cars,ORDERBY-SINGLE,Show the first 5 entries ordered by Horsepower in descending order for the table cars,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Model 3', 'Tesla', 2022, 'Sedan', 0.0, 'USA', 250], ['A4', 'Audi', 2022, 'Sedan', 5.7, 'Germany', 201], ['3 Series', 'BMW', 2022, 'Sedan', 5.6, 'Germany', 248], ['XC60', 'Volvo', 2022, 'SUV', 7.1, 'Sweden', 247], ['CX-5', 'Mazda', 2021, 'SUV', 6.8, 'Japan', 187]]",SELECT * FROM `cars` ORDER BY `Horsepower` DESC LIMIT 5,0,remove,0.0,0.536,0.517,0.0,1.0,0.0,0.5,1,7,25,3,4,7.0,25.0,0.75,14.571428571428571,25,0.0,7,25,3,4,0.75,7,1,5.0,15.8,False,False,False,True,True,False,False,False,False,False,0.1724678859710693,85,15,14,4,3,1,2,0,15.0,1,0.0991971492767334,1513
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Brand` from `cars`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Fiat'], ['Ford'], ['Honda'], ['Hyundai'], ['Jaguar']]",SELECT `Brand` FROM `cars` ORDER BY `Brand` ASC LIMIT 5,0,remove,0.0,0.2,0.2,0.0,1.0,0.2,1.0,1,7,25,3,4,7.0,25.0,0.75,14.571428571428571,25,0.0,7,25,3,4,0.75,1,1,5.0,13.8,False,False,False,True,True,False,False,False,False,False,0.2181135969519615,101,24,17,5,4,1,2,0,12.0,2,0.0253399237990379,1519
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Brand` from `cars`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Volkswagen'], ['Toyota'], ['Tesla'], ['Skoda'], ['Renault']]",SELECT `Brand` FROM `cars` ORDER BY `Brand` DESC LIMIT 5,0,remove,0.0,0.4,0.667,0.0,1.0,0.0,1.0,1,7,25,3,4,7.0,25.0,0.75,14.571428571428571,25,0.0,7,25,3,4,0.75,1,1,5.0,13.8,False,False,False,True,True,False,False,False,False,False,0.2185853785395622,102,24,17,5,4,1,2,0,12.0,2,0.0346344634890556,1519
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Model` from `cars`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Fiat City car'], ['Fiat City car'], ['Fiat Hatchback'], ['Fiat Hatchback'], ['Fiat Sedan']]",SELECT `Model` FROM `cars` ORDER BY `Model` ASC LIMIT 5,0,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,7,25,3,4,7.0,25.0,0.75,14.571428571428571,25,0.0,7,25,3,4,0.75,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2129275759220123,101,24,17,4,4,1,3,0,12.0,2,0.0206893980503082,1519
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Model` from `cars`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Volkswagen Sedan 1'], ['Volvo SUV 1'], ['Toyota SUV 1'], ['Tesla Sedan 1'], ['Subaru SUV 1']]",SELECT `Model` FROM `cars` ORDER BY `Model` DESC LIMIT 5,0,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,7,25,3,4,7.0,25.0,0.75,14.571428571428571,25,0.0,7,25,3,4,0.75,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2125926181793213,102,24,17,4,4,1,3,0,12.0,2,0.0098154544830322,1519
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Project the Brand ordered in ascending order for the table cars and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Fiat', 'Panda', 2020, 'City car', 69, 4.9, 'Italy'], ['Volkswagen', 'Golf VIII', 2021, 'Sedan', 130, 5.1, 'Germany'], ['Tesla', 'Model 3', 2022, 'Sedan', 283, 0.0, 'USA'], ['Nissan', 'Qashqai', 2021, 'SUV', 140, 6.2, 'United Kingdom'], ['Peugeot', '208', 2022, 'Hatchback', 100, 4.5, 'France']]",SELECT `Brand` FROM `cars` ORDER BY `Brand` ASC LIMIT 5,0,remove,0.0,0.031,0.2,0.0,1.0,0.0,0.5,1,7,25,3,4,7.0,25.0,0.75,14.571428571428571,25,0.0,7,25,3,4,0.75,1,1,5.0,13.8,False,False,False,True,True,False,False,False,False,False,0.2377744423866272,97,18,17,4,4,1,3,1,18.0,1,0.2268610596656799,1515
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Project the Type ordered in ascending order for the table cars and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Golf VIII', 'Volkswagen', 2021, 130, 5.1, 'Germany', 'Non-Electric'], ['Panda', 'Fiat', 2020, 69, 4.9, 'Italy', 'Non-Electric'], ['Model 3', 'Tesla', 2022, 283, 0.0, 'USA', 'Electric'], ['Qashqai', 'Nissan', 2021, 140, 6.2, 'United Kingdom', 'Non-Electric'], ['208', 'Peugeot', 2022, 100, 4.5, 'France', 'Non-Electric']]",SELECT `Type` FROM `cars` ORDER BY `Type` ASC LIMIT 5,1,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,7,25,3,4,7.0,25.0,0.75,14.571428571428571,25,0.0,7,25,3,4,0.75,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.243124085521698,96,18,17,5,4,1,2,1,18.0,1,0.2381021380424499,1515
data/categorical_simple_eng.sqlite,monuments,ORDERBY-SINGLE,"List the top 5 rows from the table `monuments`, sorted by the column `name` in ascending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Italy', 48.0, 80, 'travertine'], ['Italy', 56.7, 1173, 'marble'], ['France', 330.0, 1889, 'iron'], ['USA', 93.0, 1886, 'copper'], ['Brazil', 38.0, 1931, 'reinforced concrete']]",SELECT * FROM `monuments` ORDER BY `name` ASC LIMIT 5,0,remove,0.0,0.053,0.042,0.0,1.0,0.0,0.5,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,5,1,5.0,13.8,False,False,False,True,True,False,False,False,False,False,0.2638126541773478,95,23,16,6,3,1,1,0,23.0,3,0.0911496877670288,1376
data/categorical_simple_eng.sqlite,monuments,ORDERBY-SINGLE,"List the top 5 rows from the table `monuments`, sorted by the column `year_built` in ascending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Great Pyramid of Giza', 'Egypt', 138.8, 'limestone', 2603], ['Stonehenge', 'United Kingdom', 4.0, 'sarsen', 2500], ['Acropolis of Athens', 'Greece', 156.0, 'marble', 447], ['Petra', 'Jordan', 40.0, 'sandstone', 500], ['Colosseum', 'Italy', 48.0, 'travertine', 70]]",SELECT * FROM `monuments` ORDER BY `year_built` ASC LIMIT 5,0,remove,0.0,0.64,0.64,0.0,1.0,0.0,0.5,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,5,1,5.0,13.8,False,False,False,True,True,False,False,False,False,False,0.2696234448115031,101,23,15,5,4,1,1,0,23.0,3,0.0964194536209106,1378
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `country` from `monuments`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Brazil'], ['China'], ['France'], ['India'], ['Italy']]",SELECT `country` FROM `monuments` ORDER BY `country` ASC LIMIT 5,0,remove,0.0,0.2,0.2,0.0,1.0,0.2,1.0,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,True,0.2203609594583511,108,24,17,5,4,1,2,0,12.0,2,0.0640239864587783,1377
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `height_m` from `monuments`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[828], [553], [330], [138], [108]]",SELECT `height_m` FROM `monuments` ORDER BY `height_m` DESC LIMIT 5,0,remove,0.0,0.4,0.4,0.0,1.0,0.4,1.0,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.219771168410778,110,24,16,5,4,1,2,0,12.0,2,0.0442792102694511,1378
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Project the name ordered in ascending order for the table monuments and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Eiffel Tower', 'France', 330.0, 1889, 'iron'], ['Great Pyramid of Giza', 'Egypt', 138.8, -2560, 'limestone'], ['Leaning Tower of Pisa', 'Italy', 55.86, 1173, 'marble'], ['Machu Picchu', 'Peru', 2430.0, 1450, 'stone'], ['Pyramid of the Sun', 'Mexico', 65.0, 100, 'stone']]",SELECT `name` FROM `monuments` ORDER BY `name` ASC LIMIT 5,0,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2125261870384216,101,18,17,5,4,1,2,0,18.0,1,0.2106546759605407,1372
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Project the height_m ordered in ascending order for the table monuments and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[4], [6], [18], [27], [30]]",SELECT `height_m` FROM `monuments` ORDER BY `height_m` ASC LIMIT 5,0,remove,0.0,0.4,0.5,0.0,1.0,0.25,1.0,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2116249759197235,105,18,16,5,4,1,2,0,18.0,1,0.1781243979930877,1373
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Project the year_built ordered in ascending order for the table monuments and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Colosseum', 70], ['Leaning Tower of Pisa', 1173], ['Statue of Liberty', 1886], ['Eiffel Tower', 1889], ['Christ the Redeemer', 1931]]",SELECT `year_built` FROM `monuments` ORDER BY `year_built` ASC LIMIT 5,0,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,5,30,2,3,5.0,30.0,0.6666666666666666,24.2,30,0.0,5,30,2,3,0.6666666666666666,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2125808414936065,107,18,16,5,4,1,2,0,18.0,1,0.1970210373401641,1374
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Title` in ascending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[1972, 'Francis Ford Coppola', 'Drama', 175, 3, 'The Godfather'], [1997, 'James Cameron', 'Romance', 195, 11, 'Titanic'], [1994, 'Robert Zemeckis', 'Drama', 142, 6, 'Forrest Gump'], [2003, 'Peter Jackson', 'Fantasy', 201, 11, 'The Lord of the Rings: The Return of the King'], [1994, 'Quentin Tarantino', 'Crime', 154, 1, 'Pulp Fiction']]",SELECT * FROM `movies` ORDER BY `Title` ASC LIMIT 5,0,remove,0.0,0.111,0.107,0.0,1.0,0.0,0.5,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,6,1,5.0,14.3,False,False,False,True,True,False,False,False,False,False,0.2694852757136027,93,23,16,6,3,1,2,0,23.0,3,0.2379652261734008,1377
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Title` in descending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[2019, 'Bong Joon-ho', 'Thriller', 132, 4, 'Parasite'], [2017, 'Guillermo del Toro', 'Fantasy', 123, 4, 'The Shape of Water'], [2016, 'Damien Chazelle', 'Musical', 128, 6, 'La La Land'], [2014, 'Alejandro G. Iñárritu', 'Comedy-Drama', 119, 4, 'Birdman'], [2013, 'Steve McQueen', 'Historical', 134, 3, '12 Years a Slave']]",SELECT * FROM `movies` ORDER BY `Title` DESC LIMIT 5,0,remove,0.0,0.286,0.286,0.0,1.0,0.2,0.5,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,6,1,5.0,14.3,False,False,False,True,True,False,False,False,False,False,0.2693055785338084,94,23,16,6,3,1,2,0,23.0,3,0.2309727966785431,1377
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,Show the first 5 entries ordered by Year in ascending order for the table movies,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['The Godfather', 'Francis Ford Coppola', 'Drama', 175, 3, 1972], ['Forrest Gump', 'Robert Zemeckis', 'Drama', 142, 6, 1994], ['Pulp Fiction', 'Quentin Tarantino', 'Crime', 154, 1, 1994], ['Titanic', 'James Cameron', 'Romance', 195, 11, 1997], ['The Lord of the Rings: The Return of the King', 'Peter Jackson', 'Fantasy', 201, 11, 2003]]",SELECT * FROM `movies` ORDER BY `Year` ASC LIMIT 5,0,remove,0.0,0.333,0.333,0.0,1.0,0.2,0.5,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,6,1,5.0,14.3,False,False,False,True,True,False,False,False,False,False,0.1814263122081756,80,15,14,4,3,1,3,0,15.0,1,0.3356578052043915,1371
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Duration` from `movies`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[100], [102], [118], [119], [120]]",SELECT `Duration` FROM `movies` ORDER BY `Duration` ASC LIMIT 5,2,remove,0.0,0.8,0.8,0.0,1.0,0.8,1.0,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2208690978050232,106,24,17,5,4,1,2,0,12.0,2,0.0817274451255798,1378
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Title` from `movies`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Forrest Gump'], ['Pulp Fiction'], ['The Godfather'], ['The Lord of the Rings: The Return of the King'], ['Titanic']]",SELECT `Title` FROM `movies` ORDER BY `Title` ASC LIMIT 5,0,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2231995413780212,103,24,17,5,4,1,2,0,12.0,2,0.147488534450531,1378
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Oscars won` from `movies`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[11], [11], [9], [8], [7]]",SELECT `Oscars won` FROM `movies` ORDER BY `Oscars won` DESC LIMIT 5,0,remove,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,1,2,5.0,12.1,False,False,False,True,True,False,False,False,False,False,0.2338831517736117,109,25,18,5,5,1,3,0,12.5,2,0.0329121276736259,1381
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Year` from `movies`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[1972], [1994], [1997], [2003], [2006]]",SELECT `Year` FROM `movies` ORDER BY `Year` ASC LIMIT 5,0,remove,0.0,0.2,0.2,0.0,1.0,0.2,1.0,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2219439575195312,102,24,17,5,4,1,2,0,12.0,2,0.1185989379882812,1378
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Project the Director ordered in ascending order for the table movies and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Francis Ford Coppola'], ['James Cameron'], ['Robert Zemeckis'], ['Peter Jackson'], ['Quentin Tarantino']]",SELECT `Director` FROM `movies` ORDER BY `Director` ASC LIMIT 5,0,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,1,1,5.0,13.8,False,False,False,True,True,False,False,False,False,False,0.2131756906032562,102,18,17,4,4,1,2,0,18.0,1,0.3493922650814056,1374
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Project the Year ordered in ascending order for the table movies and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Casablanca', 1942], ['The Godfather', 1972], ['The Godfather Part II', 1974], ['The Silence of the Lambs', 1991], [""Schindler's List"", 1993]]",SELECT `Year` FROM `movies` ORDER BY `Year` ASC LIMIT 5,0,remove,0.0,0.5,1.0,0.0,1.0,0.0,0.5,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2069310760974884,98,18,17,5,3,1,3,0,18.0,1,0.3282769024372101,1374
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Project the Year ordered in descending order for the table movies and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['The Shape of Water', 2017], ['Birdman', 2014], ['12 Years a Slave', 2013], ['Argo', 2012], ['The Artist', 2011]]",SELECT `Year` FROM `movies` ORDER BY `Year` DESC LIMIT 5,0,remove,0.0,0.3,0.6,0.0,1.0,0.0,0.5,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2064518786907196,99,18,17,5,3,1,3,0,18.0,1,0.3137969672679901,1374
data/categorical_simple_eng.sqlite,animals,ORDERBY-SINGLE,"List the top 5 rows from the table `animals`, sorted by the column `Average weight (kg)` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Blue whale', 'Mammal', 'Oceans', 90, 150000], ['African elephant', 'Mammal', 'African savannas', 70, 6000], ['White rhinoceros', 'Mammal', 'African savannas', 50, 3500], ['Hippopotamus', 'Mammal', 'African rivers', 40, 3000], ['Giraffe', 'Mammal', 'Savannas', 25, 2500]]",SELECT * FROM `animals` ORDER BY `Average weight (kg)` DESC LIMIT 5,0,remove,0.0,0.8,0.8,0.0,1.0,0.2,1.0,1,5,25,2,3,5.0,25.0,0.6666666666666666,17.0,25,0.0,5,25,2,3,0.6666666666666666,5,3,5.0,14.6,False,False,False,True,True,False,False,False,False,True,0.304103882932663,109,27,18,6,3,2,1,0,27.0,4,0.0550970733165741,1266
data/categorical_simple_eng.sqlite,animals,ORDERBY-SINGLE,"List the top 5 rows from the table `animals`, sorted by the column `Name` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Bird', 'Cliffs and urban areas', 15, 1.0, 'Albatross'], ['Bird', 'Antarctica', 20, 30.0, 'Antarctic Petrel'], ['Mammal', 'African savannas', 50, 2400.0, 'African Elephant'], ['Mammal', 'Arctic', 25, 450.0, 'Arctic Fox'], ['Mammal', 'Australian deserts', 23, 85.0, 'Australian Kangaroo']]",SELECT * FROM `animals` ORDER BY `Name` ASC LIMIT 5,0,remove,0.0,0.318,0.333,0.0,1.0,0.0,0.5,1,5,25,2,3,5.0,25.0,0.6666666666666666,17.0,25,0.0,5,25,2,3,0.6666666666666666,5,1,5.0,13.8,False,False,False,True,True,False,False,False,False,False,0.2623390420953433,93,23,16,6,3,1,1,0,23.0,3,0.0593093857169151,1263
data/categorical_simple_eng.sqlite,animals,ORDERBY-SINGLE,Show the first 5 entries ordered by Average weight (kg) in descending order for the table animals,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `animals` ORDER BY `Average weight (kg)` DESC LIMIT 5,3,remove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,25,2,3,5.0,25.0,0.6666666666666666,17.0,25,0.0,5,25,2,3,0.6666666666666666,5,3,5.0,14.6,False,False,False,True,True,False,False,False,False,True,0.2167403436024984,97,19,16,5,3,2,2,0,19.0,2,0.0426752567291259,1261
data/categorical_simple_eng.sqlite,animals,ORDERBY-PROJECT,Select only the column `Name` from `animals`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Albatross'], ['Alligator'], ['Arctic Fox'], ['Australian Magpie'], ['Ball Python']]",SELECT `Name` FROM `animals` ORDER BY `Name` ASC LIMIT 5,0,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,5,25,2,3,5.0,25.0,0.6666666666666666,17.0,25,0.0,5,25,2,3,0.6666666666666666,1,1,5.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2196200178146362,103,24,17,5,4,1,2,0,12.0,2,0.0580004453659057,1264
data/categorical_simple_eng.sqlite,animals,ORDERBY-PROJECT,Select only the column `Average lifespan` from `animals`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[80], [70], [60], [50], [45]]",SELECT `Average lifespan` FROM `animals` ORDER BY `Average lifespan` DESC LIMIT 5,1,remove,0.0,0.2,0.333,0.0,1.0,0.0,1.0,1,5,25,2,3,5.0,25.0,0.6666666666666666,17.0,25,0.0,5,25,2,3,0.6666666666666666,1,2,5.0,12.1,False,False,False,True,True,False,False,False,False,True,0.2442226154963175,116,25,18,5,4,2,2,0,12.5,3,0.1488987207412719,1265
